,Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social
36,11,0.4731428571428571,-0.29142787654690333,-1.260927759712987,-1.25321807610941,-0.71791173005118,0.09504445124442491,0.12324339461974333,0.21020262849333446,0,1,0,0,0,0,0,0
38,9,-0.5765714285714285,-1.0408750241693587,-0.7620707236800345,-0.1379834241934643,0.37840418948037113,-0.01832642268689959,-0.2242168001843812,-0.3071611270352926,0,0,1,0,0,0,0,0
39,4,-0.8328571428571429,-1.4155985979805863,-0.28957403347700766,-1.4984847061442728,-1.0099544739111108,-0.5143909545850434,-0.43515164256531585,-0.5829579029658819,0,0,0,0,0,0,0,1
40,1,-0.3028571428571428,0.45801927107555207,1.89681719933391,1.392504631048833,0.40166661018121874,-2.177005765967021,-1.2217652912519936,-1.883648932255146,1,0,0,0,0,0,0,0
41,9,0.13742857142857146,0.45801927107555207,-0.8125792177475604,-0.896549400006733,-0.9797331121153561,0.03732966534644256,-0.25138986266977886,-0.2035681223812026,1,0,0,0,0,0,0,0
42,1,-0.6297142857142857,0.08329569726432437,0.10317979659628865,1.7397633250585887,-0.4005079684211554,-0.268162342065609,-0.03224684703083014,-1.2052267488970265,0,0,0,0,0,0,0,1
46,9,0.06800000000000006,1.2074664186980075,-1.1683774995588367,-0.8227872823106047,-0.7068779594535166,0.04001328097723482,0.03605117240042813,0.045093148472037145,1,0,0,0,0,0,0,0
47,3,0.9445714285714286,-0.666151450358131,-0.8849782669294896,-1.1469763428022297,-0.8408457354160064,0.010862918038958634,-0.21705388938156667,-0.13758626039447125,0,0,0,0,0,1,0,0
48,11,0.20771428571428574,-1.0408750241693587,-0.0817972208694491,-0.9712221611312083,-0.8878176576959719,0.128224676084193,-0.8782314842769496,-0.6564508851456865,0,0,0,0,0,0,0,1
50,1,-0.348,1.582189992509235,2.2436052825035073,1.4404651849417887,-0.5392623412056563,-2.214103460517489,-2.0825520201484164,-1.8232868537641973,0,1,0,0,0,0,0,0
53,6,-0.12971428571428567,-1.0408750241693587,-0.16564047561284032,-0.6127321981718366,-1.1469118830089524,0.0009152951800743236,0.9681415703864712,1.1701616583411296,0,0,0,0,0,0,0,1
54,8,-0.15257142857142858,-1.0408750241693587,-0.7450492066402791,0.018647245482264648,-0.10238372558296573,0.2609379536353064,0.1861911604017892,0.7643675958671123,0,0,0,1,0,0,0,0
55,0,0.7382857142857142,-0.29142787654690333,1.7300417172651796,-0.32071920548181454,2.75688215141916,2.0707451167441024,-1.666618658855904,-1.3889887144197568,0,0,1,0,0,0,0,0
56,7,-0.8211428571428572,-0.29142787654690333,0.8732649274021923,1.943140357389477,0.06986688097259552,-1.3829838927836509,-1.729986504230718,-0.3964455872782921,0,0,1,0,0,0,0,0
57,8,0.5820000000000001,-1.0408750241693587,-0.5993764673990739,-0.7617741726113382,-0.13642784376870914,0.739697014386469,-0.04699675543808104,0.30298276163792476,0,0,0,0,0,0,1,0
59,6,0.8177142857142856,-1.4155985979805863,-0.4141444638590049,-1.6192967343050093,-0.8327126135759274,-0.5715306417894741,1.1206126446360634,-0.5022792166879158,0,0,0,0,1,0,0,0
61,1,0.9914285714285713,0.08329569726432437,1.4500414838507463,0.017433054244468435,-0.595244339597599,-2.074433233556514,-1.3295566146595186,-1.1953412569131514,0,1,0,0,0,0,0,0
63,2,0.8845714285714286,0.8327428448867797,-0.4048131819263108,-1.6903269217160957,-1.0428434792167265,0.4807884588746751,0.24878419416658165,-0.6108463270763429,0,0,0,0,0,0,0,1
65,1,0.6054285714285714,0.8327428448867797,1.5731929609532547,0.4275261448101851,-0.8222120022450242,-1.8070724089725185,-1.0043141665015953,-1.851733334915416,1,0,0,0,0,0,0,0
66,9,0.20028571428571418,0.08329569726432437,-0.7750491871170083,-0.963329918085532,0.7884061948868141,0.29267426460116647,-0.0733633321239966,-0.25481302339801654,0,0,0,0,1,0,0,0
71,5,-0.48,-1.4155985979805863,-0.21749742275476175,0.36651303511091843,0.08373037400114752,-0.3123966162725963,-0.13004635776290963,-0.8577970864148762,0,0,0,0,0,0,1,0
72,1,0.5245714285714285,0.45801927107555207,1.699235144675451,0.5134301748842766,-0.1991740632015286,-1.9624882892746953,-1.5225314981176616,-1.6106980833265945,1,0,0,0,0,0,0,0
73,9,-0.09885714285714287,0.45801927107555207,-0.7949162693397052,-0.6455153615923378,-0.09638048452288712,0.10413899286152979,-0.46492560300851393,0.13453344979689183,1,0,0,0,0,0,0,0
74,7,0.42514285714285704,0.08329569726432437,2.134754506122084,0.15736859440049766,-0.13648556742400422,-2.072294809272166,-2.260474570495778,-1.6156841772108004,0,0,0,0,0,0,0,1
76,4,-0.9751428571428571,-1.790322171791814,-0.22729641644255685,0.28546576998801204,0.7048517065666381,-0.5317878477788219,-0.48631414001309525,-0.624315012924773,0,0,1,0,0,0,0,0
77,2,-0.4491428571428572,1.582189992509235,-0.2351888301412457,-0.273365747207757,0.6927261976456359,0.6126487811788686,0.18877702520440132,-0.7280419486923951,1,0,0,0,0,0,0,0
83,1,0.6511428571428572,0.45801927107555207,1.8070662718929325,0.3789584952983311,0.09936651094366786,-1.8852855411989646,-1.6994906144047206,-1.7265986053440272,1,0,0,0,0,0,0,0
84,0,-0.8665714285714285,-0.666151450358131,1.211016752438273,1.3843088401937074,2.1431672336162446,1.7276168630382718,0.3708304186355644,2.072699039315685,0,0,0,0,0,0,0,1
86,4,-0.30228571428571427,-1.790322171791814,-1.095030917447963,-0.4293893212645879,0.07731152230476696,-0.17576715722452713,-0.09720546175589855,0.22966495002724832,0,0,0,0,0,0,0,1
87,4,-0.7942857142857143,-0.29142787654690333,-0.37747620917179275,0.09332000660674021,-0.1670948107382182,-0.4475029159661728,-0.4130892714998368,-0.5188633603016176,1,0,0,0,0,0,0,0
88,2,0.17285714285714282,0.8327428448867797,-0.22501525892705337,-0.9341893283784196,1.4106084396471394,0.6396224318009938,0.17534065899549375,-0.7226702381385217,1,0,0,0,0,0,0,0
89,12,0.040857142857142925,-0.666151450358131,-0.6943585825315226,0.420240997383407,1.0760174096196713,0.49439936291084413,0.5440683502740595,0.5273143596139177,0,0,0,0,0,0,0,1
91,2,-0.0842857142857143,0.45801927107555207,-0.11432784960481733,-0.6609962998742414,-0.360054356917443,0.7043935135891543,0.25350603842049546,-0.8079557110722283,1,0,0,0,0,0,0,0
92,11,-0.5214285714285714,-0.666151450358131,-1.1276281968624249,-0.196568151417138,-0.7939079289394845,-0.12619485657158058,-0.08620354838917513,0.2184647368020006,0,1,0,0,0,0,0,0
93,5,0.7337142857142858,-0.666151450358131,-0.7437884238977156,-0.9229580594288035,0.7519269614121978,-0.5553124935105521,0.1181909047004949,-0.14010029299926674,0,0,0,0,0,0,1,0
96,8,-0.9125714285714286,-1.4155985979805863,-0.6603491997698724,0.8260844186168361,-0.10456723054738834,0.6415380514883097,-0.13474832563402006,0.07733281798300828,0,0,0,0,0,0,1,0
97,4,0.46599999999999997,-2.1650457456030416,-0.3818434986664125,-1.245629380873183,-0.4539773725031245,-0.5062170208466776,-0.330296409704293,-0.5258280803475599,0,0,1,0,0,0,0,0
98,3,0.44914285714285707,-0.666151450358131,-0.8636661169253993,-0.6206244412175127,-0.06799871742683104,-0.23453537072991867,-0.342223645484745,0.314189597449009,0,0,0,1,0,0,0,0
103,9,0.46399999999999997,0.8327428448867797,-0.8298862440276038,-1.2435045462070395,-0.42782779143895955,0.48804400065789233,0.3541400440739842,0.039507675235100424,0,0,0,0,1,0,0,0
105,9,0.7342857142857142,1.582189992509235,-0.4445596520366831,-1.530660773945876,0.5741243220657253,0.04343994953405185,-0.6056659489855734,-0.4021003526519902,1,0,0,0,0,0,0,0
108,1,0.19657142857142862,1.2074664186980075,1.3490412742231375,0.8619030601318289,-0.18141320845620756,-1.8528712632121367,-1.2609204743699747,-1.336962541239084,0,0,0,0,1,0,0,0
109,5,-0.7314285714285714,-1.4155985979805863,-0.33781189528877964,0.6336351074261153,0.45367086844818455,-0.6743714930745918,-0.7185214670647767,0.39792058910614964,0,0,0,0,0,1,0,0
110,9,0.8391428571428572,-0.666151450358131,-0.6388897725321593,-1.6420628200136909,-0.8856215386078904,0.023172279750027724,-0.4389220401660194,-0.2818473315552746,0,0,0,0,0,0,0,1
113,9,-0.65,0.45801927107555207,-1.1033421255040592,-0.05997163716504874,-0.30314742039129094,-0.03665573115187836,-0.09530709480296345,0.0685062664719466,0,1,0,0,0,0,0,0
115,1,0.8242857142857143,-0.29142787654690333,1.0918255300538804,0.19500852277218436,-0.6236063138625176,-1.2574097069270023,-0.9717672209602942,-1.6287814630289859,0,0,0,0,1,0,0,0
116,2,-0.9568571428571429,-1.0408750241693587,-0.18786049650486836,0.26603871018327074,-1.0704092015220508,0.5563813947188996,0.2222793477155893,-0.8129173773475727,0,0,1,0,0,0,0,0
117,1,-0.27542857142857147,0.45801927107555207,1.5111042764352363,1.3633640413417207,-0.08479130971741287,-2.133594631028146,-1.2206430122212624,-1.2836972856338242,0,0,1,0,0,0,0,0
119,9,0.05457142857142849,0.08329569726432437,-0.9962393152198601,-0.8085205352664977,0.7274210401147087,-0.07812799405198263,-0.253906856080242,0.1905658341950237,0,1,0,0,0,0,0,0
121,11,-0.7285714285714286,-0.29142787654690333,-0.3215175100646029,0.023504010433450045,-0.8101193342721255,0.16272651123461324,-0.5842750562397815,-0.5679112660737526,0,1,0,0,0,0,0,0
122,6,-0.5731428571428572,-1.0408750241693587,-0.30518087579814834,-0.1416259979068532,0.16582390769168798,-0.31758059682080997,-0.4124985681669186,-0.662655714035563,0,1,0,0,0,0,0,0
126,9,-0.14257142857142857,0.45801927107555207,-0.6186148281989934,-0.5990725467466276,-0.8491473867367288,0.06459544870879026,-0.27332173742641686,-0.3229083285631122,0,0,0,0,0,0,0,1
128,9,-0.8808571428571429,0.45801927107555207,-1.0681577071185653,0.1852949928698133,0.43454419317434223,-0.11209099544206479,-0.025981051456864353,-0.03022531373575706,0,1,0,0,0,0,0,0
129,4,0.3365714285714285,-1.4155985979805863,-0.2908105423720175,-1.1081222231927466,0.6035711068289987,-0.3938603002507721,-0.43224256223248453,-0.6419610240672775,0,0,0,0,1,0,0,0
130,9,-0.8220000000000001,0.08329569726432437,-0.7570129508632475,0.12276414412330178,-0.8215083024604506,0.16821592182676043,-0.38515175091152515,-0.11292764812201342,0,0,1,0,0,0,0,0
131,9,-0.6465714285714286,1.582189992509235,-0.7517521376304284,-0.06361421087843792,-0.16838890544100915,-0.43262650942142666,0.05750336290384138,-0.25157265985536004,0,1,0,0,0,0,0,0
133,2,0.6839999999999999,0.45801927107555207,-0.2519344511684565,-1.4772363594828366,-0.6062295146378388,0.6064759039782146,0.2113139953545002,-0.7125475484042607,1,0,0,0,0,0,0,0
134,12,-0.24257142857142855,0.08329569726432437,-0.09636310853984666,0.7213604243569014,2.2908563182544626,-0.4649441227858099,-0.6490815983194128,-0.7258244653252982,0,0,1,0,0,0,0,0
136,3,-0.3768571428571429,-1.4155985979805863,-1.0134551983737226,0.25693227589979806,-0.5085427668655897,-0.2684452661674986,0.21766979836379155,0.473884409397035,0,0,0,1,0,0,0,0
137,9,-0.23685714285714288,0.08329569726432437,-0.5846779404122965,-0.49890176962842886,-1.0265265480454961,-0.09435815457514868,-0.3136577909240339,-0.43975111192403826,0,0,0,0,1,0,0,0
138,9,0.54,1.582189992509235,-0.7830784794000453,-1.3242482635204964,0.15401981233687811,-0.20785638508038204,-0.286166860098133,-0.17843360220402585,0,1,0,0,0,0,0,0
140,3,-0.8234285714285714,-1.790322171791814,-1.0525956096377729,0.7313775020687211,-0.9468142707243893,0.07837067999951566,-0.1769116565735159,0.17055536990640824,0,0,0,0,0,1,0,0
141,4,0.37942857142857145,-1.4155985979805863,-0.4598034492993326,-1.1536543946101097,-0.28200146557504274,-0.3797165207776376,-0.30930843294405114,-0.5071214187086401,0,0,0,0,1,0,0,0
142,9,-0.4248571428571428,-0.666151450358131,-0.8766145706237213,-0.29916731101092947,0.38381868791493395,0.23778739413279582,-0.30554802593897173,0.11980950844987642,0,0,0,0,0,0,0,1
143,1,-0.40714285714285714,0.8327428448867797,0.4371748618182323,1.50329958149775,0.40421545462535924,-1.3309789212560013,0.0735730466733406,-1.0296711502454752,0,0,0,0,1,0,0,0
144,8,0.8031428571428572,-0.29142787654690333,-0.732505615257348,-0.9967201771249318,1.2061571651142589,0.24387790241384738,0.19786397955982613,0.7850828348940685,0,0,0,1,0,0,0,0
149,9,-0.18999999999999995,-0.29142787654690333,-0.8084480777447308,-0.548683610378079,-1.0260868179288694,0.23732383128790685,-0.38540481824765443,0.08425350354591389,0,0,0,0,0,0,0,1
150,9,-0.6814285714285715,-0.29142787654690333,-0.9017113412952313,-0.026581378125649334,0.0864714354810993,0.17225889776671124,-0.09409527213876244,-0.15502854683209938,0,0,1,0,0,0,0,0
151,1,-0.19999999999999996,0.8327428448867797,1.199837762640922,1.2832274196471614,1.0399496099139502,-1.924172773014499,0.11589062429886189,-1.5058874108552827,0,1,0,0,0,0,0,0
152,0,-0.37371428571428567,-1.0408750241693587,-0.14782357148710865,0.8606888688940323,1.6308699567331022,0.22842937215209239,0.3978815800841054,1.3656101202372475,0,0,1,0,0,0,0,0
153,9,0.21999999999999997,0.8327428448867797,-0.9283057540929301,-0.8012353878397195,1.357190395682234,-0.22799879306518392,0.07059746293354775,-0.17843811910378377,0,0,0,0,1,0,0,0
156,1,-0.9891428571428571,0.08329569726432437,0.8229468751352768,2.12162646934554,0.6567623932680163,-1.5874606747865465,-0.8232487826883134,-1.0459391146846244,0,0,0,0,1,0,0,0
158,11,0.75,-0.666151450358131,-0.7581517623134058,-1.5473559034655755,0.3014087503536738,-0.23646860414626097,-0.4708879781350557,0.31838089153276056,0,0,0,0,1,0,0,0
159,1,0.6154285714285714,1.2074664186980075,0.9114205155034141,0.416901971479467,0.08800881700033347,-2.205767551478553,-0.23125205479130256,-0.44488563996158925,0,0,0,0,1,0,0,0
161,9,0.38514285714285723,-0.29142787654690333,-0.8940123355749664,-1.1597253507990914,-1.1048714502256916,0.24108162975635317,-0.2404068393110571,0.02351892155381171,0,0,1,0,0,0,0,0
163,4,-0.618,-0.666151450358131,-0.10614234095204649,-0.0939689918233468,-0.554020945032932,-0.5599158139697056,-0.6061345029737775,-0.6940448264397767,0,1,0,0,0,0,0,0
164,6,-0.6925714285714286,-1.4155985979805863,-0.4409922416803691,-0.014743013557135028,-0.7903604380546124,0.19743459644689487,-0.4805367082029014,-0.4800458969090604,0,0,0,0,1,0,0,0
165,6,0.4265714285714286,-1.790322171791814,-0.06617573189930903,-1.2037397831692092,-0.19984657226255043,0.05051248378278889,1.1359366452172641,1.1772916336968564,0,0,0,0,0,0,0,1
166,1,-0.02314285714285713,-1.0408750241693587,0.5554705962557142,1.0953313255981765,-0.36434525654271654,-0.9625228410897998,-0.8018956777946694,-1.2093701652821152,0,0,1,0,0,0,0,0
171,8,-0.5780000000000001,-0.29142787654690333,-0.6980265504196558,0.4706299337519553,-0.9840757371247881,0.6511933305876071,0.18066034384150648,0.37133126962954066,0,0,0,1,0,0,0,0
172,6,0.8645714285714285,0.08329569726432437,-0.3544580908564509,-1.6690785750546595,-1.159353015074078,-0.1556433220275304,0.8537994361040605,1.0055501790016332,1,0,0,0,0,0,0,0
173,0,-0.76,0.08329569726432437,1.1957116770155654,1.271085507269198,2.6570116489136124,1.965314823937549,0.12846097596049003,-1.411883063901119,0,0,0,0,1,0,0,0
174,5,-0.05314285714285716,-1.4155985979805863,0.010175589865179233,-0.08698739220601762,-0.9081179334398437,0.9301825786297647,-0.23688536176653083,-0.72526322635421,0,0,0,0,0,1,0,0
175,1,-0.8388571428571429,0.45801927107555207,2.171285906237279,1.9619603215753203,-0.6408202814391407,-2.1372639228651304,-1.9760916267091868,-1.8643122498664222,0,1,0,0,0,0,0,0
177,4,0.8862857142857143,-2.1650457456030416,-0.41642375976394036,-1.6921482085727901,-0.770349515894059,-0.42553896988970313,-0.38902366038851743,-0.49454090033015824,0,0,1,0,0,0,0,0
178,1,-0.612,0.08329569726432437,0.8429738153069165,1.7209433608727456,-0.6172438398535525,-1.3588216377265792,-0.415599015986047,-1.4519059614810268,0,0,1,0,0,0,0,0
179,0,0.8062857142857143,1.2074664186980075,0.612016298197634,-0.39296358413069743,2.410443715000238,-0.048008125775120494,1.7859769588034409,-1.140923372192334,1,0,0,0,0,0,0,0
181,8,0.7848571428571429,-0.666151450358131,-0.9474615373582206,-0.97729311732019,1.370404309864338,0.3417841817387374,0.2095089480775986,-0.035112231117512514,0,0,0,0,0,0,1,0
182,1,-0.07399999999999995,0.45801927107555207,2.1983431370769324,1.1493628356801142,0.6295927887291397,-2.0878275446303682,-2.0839137739864446,-1.868417783092795,0,0,0,0,1,0,0,0
183,8,0.024571428571428466,-0.666151450358131,-0.7067016320906541,-0.16955239637616937,0.9790171142161508,0.48964242740350306,0.19148527394633003,0.6443936818519936,0,0,0,1,0,0,0,0
186,7,-0.7131428571428571,0.45801927107555207,0.7040088269856615,1.8283992854177216,0.038541983012709766,-1.4781125488930673,-1.3489119481572915,-0.42712226644202667,0,0,1,0,0,0,0,0
187,9,-0.16228571428571426,-0.29142787654690333,-0.6811592820482204,-0.5781277478946404,-0.4434718159871175,-0.0070731613483335665,-0.3499579694793019,-0.30186664006395214,0,0,0,0,0,0,0,1
190,0,-0.5660000000000001,-0.666151450358131,-0.3548471569870483,1.064976544653268,3.0950522039816115,0.21541274886613165,-0.8256856990187068,-0.23560866025737165,0,0,0,0,0,0,0,1
193,10,-0.021428571428571463,-0.29142787654690333,1.5729781763242117,1.0935100387414818,0.8276187478016812,-0.28245000238262585,-2.0884039000415844,-1.8737250795585252,0,0,0,0,1,0,0,0
194,5,-0.5682857142857143,-1.4155985979805863,0.09319063310211015,0.4603093082306864,0.668166720810393,0.5159294822510626,1.0890088433519227,-0.8742894130597737,0,0,0,0,0,1,0,0
195,4,-0.85,-0.666151450358131,-0.4403089703528014,0.152511829449312,0.03146603474490369,-0.4189680462903951,-0.2772810713493076,-0.5273779440102827,0,1,0,0,0,0,0,0
197,7,-0.30428571428571427,1.2074664186980075,1.1362773042630758,1.394022370096078,-0.4707170452120545,-1.6364036738451795,-1.52169453461017,-0.98070568614571,0,0,0,0,1,0,0,0
199,12,0.9857142857142858,1.9569135663204629,-0.17927365622260266,-0.5835916084647241,1.0626103843246344,0.5433649824523027,0.1884719273321027,-0.8297117523038391,1,0,0,0,0,0,0,0
200,8,0.4731428571428571,-0.29142787654690333,-0.9213183699684883,-0.6461224572112361,-0.19611981064222123,0.18634829459816457,-0.22239597433896052,-0.00241790098839289,0,0,0,1,0,0,0,0
203,3,0.9585714285714286,-1.0408750241693587,-0.7642721585088229,-1.161850185465235,0.20307459290607127,-0.20082099684779717,0.7061203410789768,0.5898004547556682,0,0,0,0,0,1,0,0
205,1,-0.6722857142857143,0.8327428448867797,1.556152041513112,1.7849919486665025,-0.3502350626594602,-2.093481774694055,-1.3212505860665624,-1.3706089389628544,0,1,0,0,0,0,0,0
207,2,-0.9508571428571428,0.45801927107555207,-0.14283198276798587,0.25966420618483965,1.1491996631178794,0.7164520428822083,0.13032089731482213,-0.7672688389607512,0,0,0,0,0,0,0,1
208,1,0.937142857142857,-0.29142787654690333,0.9409759718420396,0.07510713803979482,-0.21010367079185882,-1.3816659279536576,-0.24226932161565737,-1.5945669592415759,0,0,1,0,0,0,0,0
209,1,0.26914285714285713,-1.0408750241693587,1.5625887163503178,0.7848019165317605,-0.3380193736518567,-1.7402799121239965,-1.6781443406708278,-1.4862848417420382,0,0,1,0,0,0,0,0
210,2,0.478,0.45801927107555207,-0.22969397482616052,-1.2583783888700446,-0.12618171836563807,0.43286530626886877,0.12752484603297937,-0.8249189937049471,1,0,0,0,0,0,0,0
211,0,-0.9785714285714285,-0.29142787654690333,1.4270234628944936,1.50329958149775,4.270741849066457,-1.7211835451877877,2.4652685609552103,1.129007513499794,0,0,0,0,0,0,0,1
212,6,-0.81,0.08329569726432437,-0.2541370342232751,0.11001513612643991,-0.985907318220792,0.006883581838583411,1.0780983337236834,0.9773942134257725,1,0,0,0,0,0,0,0
213,0,0.26542857142857135,0.8327428448867797,1.6055531545259765,0.18165241915642466,2.6448171274204926,-0.3725022401084375,2.496269617689509,2.273170685173622,1,0,0,0,0,0,0,0
214,1,-0.9191428571428572,1.9569135663204629,0.797237358226799,2.047257256030514,-0.32965429821829145,-1.672043291483556,-0.16303871421649835,-1.1618145100612762,1,0,0,0,0,0,0,0
216,9,-0.9085714285714286,0.45801927107555207,-1.200489787769862,0.21473913038637488,-0.8626582209081965,0.061000985395511687,0.02420981832474875,0.11415666383765515,0,1,0,0,0,0,0,0
218,7,0.830857142857143,0.8327428448867797,1.7723264392480869,0.18802692315485547,-0.7129519695813527,-1.8338418087540254,-2.134057435350887,-1.3248837470013666,0,1,0,0,0,0,0,0
219,12,-0.6211428571428572,-0.666151450358131,-0.5037606751352277,1.1235612718769417,-0.9764849479100066,0.5953078006272936,-0.5212561382575167,0.33157747373701185,0,0,0,0,0,0,0,1
221,9,0.7245714285714286,1.2074664186980075,-0.9686439754984032,-1.5203401484246066,-0.21948549963692698,0.157475671910308,-0.18820478559120524,0.021408597973069318,0,0,0,0,1,0,0,0
222,0,0.3265714285714285,-0.666151450358131,-0.5067079312320324,0.1166931879343199,2.4283260536676043,-0.8738861300672364,-0.06650991820960436,0.1142947043397536,0,0,0,0,0,0,0,1
224,6,-0.34771428571428575,-0.29142787654690333,-0.3942239297499462,-0.3811252195621831,-1.0289968963364933,-0.06915819527624914,0.7872522045199274,1.0074766147437129,0,1,0,0,0,0,0,0
225,7,0.22199999999999998,1.2074664186980075,1.6568052323488165,0.8348873050908596,-0.3371431454596707,-2.016393076813369,-1.9210980530565207,-1.1093696862026665,0,0,0,0,1,0,0,0
226,2,0.9048571428571428,-0.29142787654690333,-0.20693003620740177,-1.7118788161869807,-0.7877729334452888,0.7169480877307134,0.23549972282056192,-0.6883846876734306,0,0,1,0,0,0,0,0
227,9,0.9734285714285715,-0.666151450358131,-0.8561539048777176,-1.7847302904547617,-0.744509172720212,-0.17704116746995982,-0.23630512164675568,-0.12951320934993601,0,0,1,0,0,0,0,0
